id_cliente,ingreso_mensual,ticket_promedio,antigüedad_meses,llamadas_soporte,satisfaccion,descuento_usado,genero,region,fecha_ultima_compra,num_productos,gasto_total_anual,edad,churn
CLI-10215,201.0,"1,000",27.0,2.0,5.0,29.0%,M,Bogotá,02/01/2025,4.0,153.29998164368303,60,0
CLI-10216,447.0,"$1,000",1.0,1.0,,5.6%,M,Barranquilla,2025-05-31,8.0,132.08752988698214,33,0
CLI-10217,338.0,"$1,000",-12.0,0.0,3.0,44.8,Mujer,Cucuta,2025-03-26,4.0,275.7318880128741,16,0
CLI-10218,546.0,"1,000",15.0,2.0,2.0,15.1%,M,cucuta,10-Jul-2024,3.0,110.30443894556606,39,1
CLI-10219,223.0,"$1,000",,4.0,2.0,7.8,Female,bogota,2024-08-01,11.0,1011.0112437135496,34,0
CLI-10220,161.0,"$1,000",30.0,1.0,5.0,49.1%,NB,Cartagena,2024/11/06,5.0,141.58150430647518,47,1
CLI-10221,214.0,"$1,000",8.0,2.0,1.0,5.1%,F,MEDELLIN,19/06/2024,9.0,327.20241220933474,49,1
CLI-10222,283.0,"$1,000",1.0,3.0,1.0,3.0%,male,carthagena,,3.0,219.24236543285392,35,1
CLI-10223,272.0,"1,000",58.0,3.0,1.0,11.9%,M,Barranquilla,23/06/2024,7.0,inf,55,1
CLI-10224,128.0,"1,000",58.0,0.0,,16.0,H,Cúcuta,02/12/2024,1.0,921.9841346441543,23,0
CLI-10225,258.0,"$1,000",26.0,4.0,1.0,21.7%,male,Cucuta,16/01/2025,6.0,269.42375254069657,6,1
CLI-10226,281.0,"1,000",27.0,1.0,5.0,34.3,F,Cali,17/08/2024,5.0,1532.9256873004213,44,0
CLI-10227,1108.0,"1,000",29.0,3.0,1.0,18.3,Female,Bogotá,18-Dec-2024,8.0,1078.99271273024,38,1
CLI-10228,755.0,"$1,000",88.0,2.0,3.0,28.0,Mujer,Cali,2024/10/25,8.0,402.53500847782635,13,0
CLI-10229,147.0,"$1,000",-1.0,0.0,5.0,0.3%,Female,MEDELLIN,06-Feb-2025,7.0,93.06962929027857,51,0
CLI-10230,206.0,"$1,000",0.0,2.0,1.0,19.2,M,bogota,22-Nov-2024,3.0,317.93901608244016,16,0
CLI-10231,102.0,"1,000",5.0,2.0,2.0,47.2%,M,carthagena,15/04/2025,4.0,1998.4556444613086,40,1
CLI-10232,172.0,"$1,000",16.0,1.0,4.0,38.7%,F,Cucuta,15-Mar-2025,9.0,544.4285754976158,53,0
CLI-10233,296.0,"$1,000",25.0,5.0,5.0,37.0%,M,Barranquilla,,4.0,358.84380726825054,45,1
CLI-10234,504.0,"1,000",13.0,2.0,5.0,15.2,male,Barranquilla,2024-06-22,5.0,262.95458340285984,45,0
CLI-10235,158.0,"1,000",20.0,3.0,1.0,24.4,Femenino,BARRANQUILLA,2025/03/26,4.0,750.7217990906897,34,0
CLI-10236,165.0,"1,000",10.0,2.0,4.0,42.2%,H,Cucuta,02/11/2024,11.0,522.5880564947522,44,1
CLI-10237,67.0,"1,000",11.0,3.0,2.0,44.0,Male,Bogotá,2025-05-11,6.0,492.12110652784884,49,1
CLI-10238,222.0,"$1,000",8.0,3.0,3.0,35.5%,Female,Barranquilla,29-Nov-2024,4.0,893.6140467572161,32,0
CLI-10239,129.0,"1,000",16.0,4.0,5.0,22.8%,Masculino,Cucuta,2024/07/26,5.0,860.638173426158,25,0
CLI-10240,178.0,"$1,000",2.0,2.0,5.0,3.7%,F,MEDELLIN,2025/01/29,5.0,547.8862826022935,53,1
CLI-10241,145.0,"$1,000",1.0,2.0,1.0,6.0%,male,BARRANQUILLA,2024/08/14,8.0,132.84632151439928,69,0
CLI-10242,231.0,"1,000",12.0,2.0,3.0,0.0%,F,Bogotá,09-Jan-2025,6.0,202.834096128271,64,0
CLI-10243,85.0,"$1,000",7.0,3.0,2.0,18.0,Female,Cúcuta,28-Jun-2024,4.0,262.0121085732024,2,0
CLI-10244,101.0,"$1,000",7.0,2.0,4.0,1.2,male,Cartagena,15/10/2024,7.0,393.03994357349404,60,0
CLI-10245,878.0,"1,000",41.0,1.0,5.0,21.8%,Masculino,cucuta,,8.0,1152.059546179631,32,0
CLI-10246,113.0,"$1,000",99.0,0.0,2.0,29.9%,Otro,Medellin,25/02/2025,7.0,1697.3505008242744,69,1
CLI-10247,127.0,"$1,000",17.0,3.0,1.0,29.8%,Mujer,carthagena,19/07/2024,5.0,530.6876669836066,26,1
CLI-10248,737.0,"1,000",3.0,3.0,1.0,27.8,female,Cúcuta,08-Dec-2024,6.0,592.9690000487302,25,1
CLI-10249,,"1,000",27.0,2.0,1.0,,Female,Bogotá,2025-01-07,6.0,140.07098867753493,41,1
CLI-10250,121.0,"1,000",14.0,4.0,2.0,26.0%,Male,carthagena,30-Oct-2024,8.0,300.0819229973948,35,1
CLI-10251,196.0,"$1,000",25.0,1.0,5.0,49.0%,Femenino,carthagena,06/05/2025,4.0,273.91173933214066,0,0
CLI-10252,300.0,"$1,000",18.0,2.0,2.0,22.2%,F,BARRANQUILLA,26-Mar-2025,6.0,258.35770650805426,56,1
CLI-10253,690.0,"1,000",2.0,1.0,3.0,43.7,Mujer,BARRANQUILLA,2024-12-16,5.0,605.3468121341582,60,1
CLI-10254,105009.0,"$1,000",19.0,1.0,4.0,19.1%,male,Cúcuta,15-Feb-2025,8.0,294.21940099026966,27,0
CLI-10255,211.0,"$1,000",18.0,2.0,4.0,,Prefiero no decirlo,bogota,2024/11/11,3.0,107.06141636848521,66,0
CLI-10256,390.0,"$1,000",65.0,3.0,2.0,24.1%,Femenino,cali,,3.0,727.6481836389955,23,0
CLI-10257,318.0,"$1,000",43.0,4.0,1.0,34.4%,Mujer,Medellin,26-Dec-2024,3.0,936.7772249662893,32,1
CLI-10258,195.0,"$1,000",78.0,1.0,1.0,,H,Cúcuta,21/08/2024,5.0,493.63111073522157,80,1
CLI-10259,226.0,"1,000",51.0,0.0,2.0,22.0%,F,MEDELLIN,19-Aug-2024,9.0,358.61499795689036,47,0
CLI-10260,107.0,"1,000",2.0,1.0,1.0,37.9,M,Bogotá,15-Feb-2025,5.0,214.95489411501327,32,1
CLI-10261,212.0,"$1,000",-1.0,3.0,3.0,44.1%,NB,cucuta,2025-01-24,8.0,224.50328412161102,45,0
CLI-10262,209.0,"1,000",37.0,0.0,4.0,39.5%,male,cali,11/10/2024,4.0,853.7801131790461,52,0
CLI-10263,281.0,"$1,000",27.0,2.0,4.0,1.2%,Female,Cúcuta,30/06/2024,3.0,238.92196779141926,47,1
CLI-10264,175.0,"$1,000",1.0,2.0,5.0,0.0%,Male,Medellin,2024-11-15,3.0,1650.539849077857,61,0
CLI-10265,325.0,"1,000",2.0,3.0,2.0,44.1%,H,carthagena,05-May-2025,7.0,784.2525638638292,29,1
CLI-10266,449.0,"$1,000",22.0,1.0,4.0,36.5,Masculino,cucuta,2024-10-27,4.0,511.7091353483664,32,0
CLI-10267,269.0,"1,000",10.0,2.0,5.0,47.9%,F,carthagena,12/09/2024,7.0,2697.789280867061,28,0
CLI-10268,302.0,"$1,000",24.0,2.0,1.0,14.6,Masculino,Medellin,25/06/2024,1.0,985.3638766217499,29,0
CLI-10269,253.0,"$1,000",7.0,3.0,4.0,39.4%,Femenino,BARRANQUILLA,27/06/2024,9.0,298.47972526258,42,0
CLI-10270,245.0,"$1,000",5.0,3.0,1.0,40.1%,female,Cúcuta,2024/09/22,6.0,197.04780917066154,26,1
CLI-10271,159.0,"$1,000",58.0,3.0,3.0,42.9%,NB,Cucuta,2024-11-12,6.0,299.8267915025492,46,0
CLI-10272,296.0,"1,000",7.0,3.0,5.0,34.6%,female,Medellin,2025/04/01,8.0,375.44579391121994,51,0
CLI-10273,231.0,"1,000",43.0,107.0,3.0,6.9%,Female,MEDELLIN,16/07/2024,2.0,237.2618146889027,23,0
CLI-10274,859.0,"$1,000",6.0,1.0,3.0,34.0,F,cali,2024/12/10,9.0,183.62277017609085,32,0
CLI-10275,629.0,"$1,000",0.0,2.0,,30.2%,Male,Medellin,2024-09-22,2.0,475.70685626992736,34,1
CLI-10276,308.0,"1,000",0.0,2.0,3.0,16.7%,Mujer,carthagena,06-Sep-2024,3.0,751.2563019125972,38,0
CLI-10277,155.0,"1,000",,1.0,4.0,,Mujer,BARRANQUILLA,2025/05/27,5.0,1480.8777158493924,39,1
CLI-10278,126.0,"$1,000",,0.0,5.0,44.3%,Masculino,Barranquilla,16/01/2025,5.0,425.67936500378664,55,0
CLI-10279,500.0,"$1,000",1.0,0.0,1.0,7.1%,Male,Cúcuta,,3.0,615.0789222569754,56,0
CLI-10280,286.0,"$1,000",,2.0,3.0,21.1%,Female,MEDELLIN,11-Dec-2024,3.0,110.40697503671691,29,0
CLI-10281,326.0,"$1,000",10.0,1.0,5.0,31.1%,F,Cúcuta,05/10/2024,6.0,735.8571373886575,52,0
CLI-10282,86.0,"$1,000",9.0,1.0,2.0,48.6%,male,BARRANQUILLA,08/11/2024,9.0,199.1010384533197,62,0
CLI-10283,427.0,"$1,000",28.0,0.0,,33.5,F,cucuta,2025-06-01,7.0,499.3775897672837,60,1
CLI-10284,321.0,"$1,000",,0.0,4.0,15.2,M,BARRANQUILLA,10/02/2025,7.0,391.4319627987157,45,0
CLI-10285,126.0,"$1,000",15.0,3.0,5.0,3.0%,F,carthagena,2025-01-03,6.0,340.59527118362035,41,0
CLI-10286,184.0,"$1,000",14.0,3.0,2.0,15.9%,Otro,MEDELLIN,2025/01/12,6.0,142.79269029695715,20,1
CLI-10287,287.0,"1,000",8.0,6.0,5.0,14.6%,Male,Medellin,18/05/2025,3.0,237.48318100796138,35,1
CLI-10288,253.0,"$1,000",2.0,1.0,,41.0%,Mujer,BARRANQUILLA,2025-05-26,5.0,206.81596971071502,19,1
CLI-10289,205.0,"$1,000",6.0,1.0,1.0,18.8%,Otro,MEDELLIN,2025/02/15,7.0,266.1705942357318,59,1
CLI-10290,230.0,"$1,000",0.0,1.0,5.0,4.9%,M,Bogotá,26-Jul-2024,9.0,923.0695191488132,38,0
CLI-10291,210.0,"$1,000",10.0,0.0,,43.5%,M,cali,,6.0,315.1680901331968,40,0
CLI-10292,268.0,"1,000",20.0,2.0,,0.9%,NB,Medellin,31-Jul-2024,2.0,251.88338019340625,32,1
CLI-10293,592.0,"$1,000",17.0,4.0,,0.2%,female,Cartagena,23/06/2024,6.0,635.676117592123,20,0
CLI-10294,52.0,"$1,000",37.0,0.0,3.0,,Otro,BARRANQUILLA,28/06/2024,7.0,507.0489261904299,52,0
CLI-10295,212.0,"1,000",14.0,2.0,3.0,3.5%,F,Barranquilla,2024-09-25,4.0,1673.3830441501466,49,1
CLI-10296,272.0,"1,000",5.0,2.0,1.0,8.9%,Mujer,Cúcuta,18/04/2025,5.0,818.7571137929152,56,0
CLI-10297,292.0,"1,000",4.0,1.0,5.0,49.3,Female,Bogotá,2025-01-19,7.0,100.26149251847161,15,0
CLI-10298,196.0,"$1,000",23.0,0.0,2.0,42.2%,F,Cúcuta,06-Sep-2024,2.0,708.8352884072162,61,1
CLI-10299,85.0,"$1,000",2.0,5.0,99.0,38.2%,M,Barranquilla,2025-01-08,3.0,652.1707975576438,40,0
CLI-10300,298.0,"1,000",1.0,1.0,3.0,33.5,F,carthagena,,5.0,1289.029014758631,53,0
CLI-10301,690.0,"$1,000",57.0,3.0,4.0,2.4%,Female,Cúcuta,19-May-2025,5.0,351.0961960939402,2,0
CLI-10302,97.0,"1,000",12.0,0.0,1.0,41.8%,NB,Medellin,29/01/2025,5.0,869.1059590210053,48,1
CLI-10303,411.0,"1,000",11.0,4.0,5.0,23.6,NB,Medellin,2025/01/29,3.0,314.7458067665282,40,1
CLI-10304,201.0,"$1,000",18.0,3.0,4.0,4.9%,Prefiero no decirlo,carthagena,08-Aug-2024,7.0,494.37866930577974,38,0
CLI-10305,157628.0,"$1,000",,2.0,5.0,15.0,Male,Cartagena,19/08/2024,6.0,192.77917290950984,40,0
CLI-10306,130.0,"$1,000",32.0,0.0,4.0,25.1,Mujer,MEDELLIN,21-Apr-2025,3.0,154.14386842256386,33,0
CLI-10307,200.0,"$1,000",-12.0,1.0,1.0,0.7%,M,Medellin,24/11/2024,8.0,741.5404166893148,20,1
CLI-10308,534.0,"1,000",23.0,4.0,2.0,12.6%,female,Cucuta,07/07/2024,2.0,404.4377162108285,23,0
CLI-10309,347.0,"1,000",12.0,1.0,5.0,16.8%,No binario,BARRANQUILLA,2024/12/10,6.0,164.59096454736752,42,0
CLI-10310,692.0,"$1,000",40.0,1.0,3.0,23.2%,Femenino,Cucuta,2024-06-17,4.0,713.4834669628532,61,0
CLI-10311,496.0,"1,000",20.0,0.0,1.0,0.1%,Mujer,carthagena,2025-04-29,2.0,59.445908551324635,58,1
CLI-10312,318.0,"$1,000",16.0,0.0,1.0,28.3,Masculino,MEDELLIN,04/02/2025,6.0,228.85377104621472,45,1
CLI-10313,697.0,"1,000",17.0,0.0,3.0,9.9%,Mujer,MEDELLIN,,3.0,126.15211145392335,34,1
CLI-10314,318.0,"$1,000",2.0,5.0,3.0,29.9,M,cucuta,2024/09/13,5.0,933.9505851574366,72,0
CLI-10315,402.0,"1,000",41.0,4.0,2.0,12.0%,Femenino,carthagena,18/02/2025,5.0,297.8261485133867,52,1
CLI-10316,205.0,"1,000",54.0,3.0,1.0,20.1%,M,BARRANQUILLA,2024-07-11,7.0,426.3384373304666,50,0
CLI-10317,255.0,"$1,000",3.0,3.0,4.0,31.2,Femenino,Cartagena,2025/01/13,7.0,499.1698155246607,22,1
CLI-10318,161.0,"$1,000",0.0,0.0,3.0,32.8%,Femenino,cali,2024/08/16,-1.0,710.5296440183183,45,0
CLI-10319,443.0,"1,000",9.0,1.0,1.0,1.5%,Mujer,Cali,01/02/2025,1.0,656.3714070210275,23,1
CLI-10320,121.0,"$1,000",8.0,1.0,1.0,26.8%,Mujer,Cúcuta,2025/01/29,4.0,706.8865828280052,73,0
CLI-10321,391.0,"1,000",-12.0,2.0,2.0,40.8%,Masculino,Cucuta,02/02/2025,8.0,335.00621473579235,29,1
CLI-10322,218.0,"1,000",3.0,2.0,3.0,10.3%,Female,Cucuta,2025-01-19,3.0,733.0247966503927,32,0
CLI-10323,494.0,"1,000",,0.0,2.0,26.6%,Female,Cúcuta,2024/10/26,1.0,254.98761036077013,32,0
CLI-10324,384.0,"$1,000",12.0,2.0,1.0,22.4,Otro,Cucuta,10/08/2024,1.0,304.47920550861335,36,0
CLI-10325,730.0,"1,000",1.0,3.0,5.0,42.5%,H,Barranquilla,16-Oct-2024,7.0,137.58693185097306,52,0
CLI-10326,379.0,"1,000",3.0,4.0,4.0,21.9,female,Cali,2025-05-23,2.0,1304.3644254596497,42,0
CLI-10327,95.0,"$1,000",25.0,1.0,3.0,47.2,Male,bogota,2024-10-26,0.0,201.22985346248527,42,0
CLI-10328,235.0,"$1,000",2.0,0.0,2.0,32.6%,Male,Cali,26-Dec-2024,3.0,1083.0914336359504,52,1
CLI-10329,121.0,"$1,000",55.0,2.0,4.0,28.1,Masculino,cali,07-May-2025,5.0,587.6380471431731,19,0
CLI-10330,179.0,"1,000",19.0,2.0,,14.6,Female,bogota,,2.0,463.8168359084856,53,0
CLI-10331,606.0,"$1,000",35.0,2.0,,29.8%,male,Cali,13-Jun-2024,3.0,521.5982011876152,44,0
CLI-10332,359.0,"$1,000",3.0,3.0,2.0,,female,cucuta,25-Jan-2025,4.0,191.39190353897325,31,1
CLI-10333,161.0,"$1,000",7.0,0.0,2.0,20.8,M,Medellin,14/09/2024,3.0,1241.2709988913628,43,1
CLI-10334,133.0,"1,000",30.0,0.0,5.0,14.2,Male,cali,2025/03/21,4.0,313.191391937639,43,0
CLI-10335,250.0,"$1,000",10.0,2.0,1.0,33.5,Female,Cartagena,2024-07-14,4.0,819.7768578546252,2,1
CLI-10336,118.0,"1,000",72.0,3.0,2.0,,Male,Cucuta,08/08/2024,6.0,275.8110054582244,62,1
CLI-10337,164.0,"1,000",23.0,1.0,1.0,46.4,Masculino,Cucuta,04-Apr-2025,3.0,148.11975473578113,0,1
CLI-10338,295.0,"1,000",80.0,1.0,4.0,11.1%,M,Cúcuta,2024/09/22,8.0,1617.104050163926,22,0
CLI-10339,192440.0,"1,000",4.0,0.0,3.0,44.2,H,bogota,26-Jun-2024,3.0,264.42811333864165,30,0
CLI-10340,353.0,"$1,000",49.0,0.0,1.0,42.3%,Femenino,bogota,06-Jul-2024,8.0,557.4029005315822,62,1
CLI-10341,62.0,"1,000",2.0,3.0,5.0,43.1,Femenino,carthagena,11-Sep-2024,5.0,48.451331199941556,51,1
CLI-10342,294.0,"$1,000",32.0,1.0,3.0,37.0,Female,Cucuta,2024/09/08,6.0,383.8882855090142,47,0
CLI-10343,255.0,"1,000",15.0,3.0,2.0,13.4%,Masculino,Cartagena,01/12/2024,5.0,615.7501570000707,48,0
CLI-10344,314.0,"$1,000",0.0,75.0,5.0,43.9,Masculino,Cucuta,2025/04/08,3.0,445.75213171389106,47,1
CLI-10345,645.0,"1,000",0.0,2.0,4.0,,F,Cartagena,2025-05-24,3.0,376.6782860207062,26,0
CLI-10346,71.0,"1,000",22.0,3.0,1.0,37.0%,Masculino,Cali,2025/02/14,4.0,348.0248471947907,33,1
CLI-10347,172.0,"$1,000",4.0,3.0,,10.3%,Male,Cúcuta,01-Mar-2025,5.0,742.0378936805151,56,1
CLI-10348,349.0,"1,000",3.0,2.0,1.0,7.9%,M,carthagena,2024-07-03,6.0,163.1112457574996,51,1
CLI-10349,150356.0,"$1,000",51.0,4.0,-1.0,13.8%,Mujer,Cali,30/07/2024,8.0,341.8230462899538,46,1
CLI-10350,593.0,"$1,000",2.0,2.0,2.0,25.6%,F,BARRANQUILLA,03-Feb-2025,3.0,1101.3403593881728,32,1
CLI-10351,305.0,"$1,000",9.0,2.0,2.0,20.8%,Masculino,BARRANQUILLA,14/01/2025,5.0,142.89476399511014,56,0
CLI-10352,407.0,"$1,000",6.0,1.0,1.0,44.4%,Masculino,bogota,,4.0,374.4495273947994,27,1
CLI-10353,174.0,"$1,000",29.0,3.0,,0.7%,Femenino,Medellin,2024/09/27,5.0,186.3624916614829,64,0
CLI-10354,399.0,"1,000",37.0,2.0,3.0,4.0,M,MEDELLIN,13-Jul-2024,2.0,498.0467644683144,31,0
CLI-10355,465.0,"$1,000",10.0,0.0,4.0,16.3%,female,Medellin,08-Sep-2024,4.0,412.86656564260795,28,0
CLI-10356,281.0,"$1,000",24.0,2.0,5.0,8.4%,F,Barranquilla,2024/09/22,2.0,208.3474357794093,42,0
CLI-10357,282.0,"1,000",3.0,0.0,3.0,20.3%,H,Barranquilla,2024-08-22,10.0,410.33429313797075,0,0
CLI-10358,288.0,"1,000",42.0,2.0,2.0,35.9,Masculino,Cucuta,2024-07-10,7.0,422.4303817162034,43,1
CLI-10359,146.0,"$1,000",0.0,3.0,4.0,49.7%,Female,Bogotá,13-Jan-2025,8.0,263.35765643904574,22,0
CLI-10360,224.0,"1,000",32.0,1.0,3.0,10.1,Mujer,Cúcuta,02-Mar-2025,2.0,301.38885574083935,48,1
CLI-10361,223.0,"$1,000",13.0,1.0,2.0,13.3,Mujer,Medellin,04/07/2024,8.0,256.307495252982,56,1
CLI-10362,308.0,"$1,000",15.0,1.0,5.0,38.4,Male,Cali,,5.0,81.74973100639825,40,0
CLI-10363,446.0,"$1,000",28.0,1.0,5.0,13.6%,M,bogota,2025/02/15,6.0,771.8894067443815,18,1
CLI-10364,130.0,"1,000",5.0,2.0,2.0,35.2%,Femenino,Bogotá,2025-04-13,3.0,931.1173388132765,38,0
CLI-10365,227.0,"$1,000",18.0,2.0,4.0,29.2%,male,bogota,2024-07-31,5.0,118.49242933284634,25,0
CLI-10366,595.0,"$1,000",13.0,1.0,5.0,42.7%,M,MEDELLIN,02/07/2024,6.0,939.7638271849644,13,0
CLI-10367,157.0,"1,000",16.0,1.0,4.0,1.7%,male,cali,2024-12-28,9.0,534.3432015699398,33,0
CLI-10368,149.0,"$1,000",9.0,2.0,1.0,49.0%,Mujer,Cali,2025/04/26,9.0,186.51064760688,66,0
CLI-10369,276.0,"$1,000",1.0,3.0,,48.2%,Male,bogota,2025/03/08,9.0,348.46733362096575,40,0
CLI-10370,406.0,"1,000",39.0,180.0,1.0,1.1%,F,Cali,2024-11-02,9.0,246.1872294406714,37,1
CLI-10371,246.0,"1,000",,3.0,,25.0%,Mujer,MEDELLIN,2025/01/27,9.0,769.9503903581802,52,0
CLI-10372,543.0,"$1,000",8.0,1.0,3.0,20.1%,No binario,Cartagena,01/09/2024,5.0,212.23422729774558,51,0
CLI-10373,409.0,"$1,000",22.0,5.0,7.0,12.7%,Mujer,Cartagena,,3.0,1782.9869455908822,20,0
CLI-10374,405.0,"1,000",4.0,5.0,,48.9%,Mujer,Bogotá,2024-12-24,2.0,907.763892948593,0,0
CLI-10375,341.0,"$1,000",52.0,0.0,2.0,8.7%,male,Cartagena,2024-10-20,4.0,171.14944851797517,44,1
CLI-10376,989.0,"$1,000",1.0,1.0,5.0,13.2%,Mujer,Cucuta,2025/05/09,4.0,1270.1614630877223,55,1
CLI-10377,216.0,"$1,000",14.0,1.0,5.0,0.4,Mujer,cucuta,13-Apr-2025,5.0,672.4233141335096,33,1
CLI-10378,74.0,"$1,000",54.0,6.0,3.0,29.0,female,Bogotá,30/01/2025,-1.0,363.0583651721933,12,1
CLI-10379,,"1,000",55.0,2.0,4.0,43.0%,Prefiero no decirlo,Cucuta,2025/04/17,5.0,647.434164024226,40,1
CLI-10380,186.0,"$1,000",5.0,2.0,1.0,31.1%,male,cali,27/05/2025,4.0,770.6680996898316,25,1
CLI-10381,261.0,"$1,000",1.0,0.0,5.0,32.6%,No binario,Cucuta,24-Sep-2024,4.0,237.26424023863302,59,0
CLI-10382,537.0,"$1,000",9.0,2.0,4.0,3.3,Femenino,MEDELLIN,24-May-2025,1.0,723.7702359891551,20,1
CLI-10383,94.0,"$1,000",3.0,1.0,2.0,35.7%,female,Cartagena,06/03/2025,6.0,298.0000807867606,42,0
CLI-10384,115.0,"$1,000",10.0,1.0,1.0,20.5%,F,Cúcuta,11/09/2024,3.0,713.3584352462955,50,1
CLI-10385,94.0,"1,000",4.0,1.0,3.0,23.7%,H,Medellin,2025/03/17,7.0,366.6872301486652,48,0
CLI-10386,152.0,"1,000",0.0,5.0,5.0,29.3,Female,carthagena,10-Mar-2025,5.0,199.31031484500826,34,0
CLI-10387,319.0,"$1,000",5.0,0.0,5.0,48.8%,Masculino,MEDELLIN,,6.0,627.1293991250503,15,0
CLI-10388,335.0,"$1,000",57.0,1.0,1.0,37.4,Mujer,carthagena,2025/05/24,6.0,309.4837858549604,19,1
CLI-10389,289.0,"$1,000",2.0,2.0,4.0,34.2%,M,cucuta,04/02/2025,4.0,449.51974252838346,30,0
CLI-10390,105.0,"$1,000",5.0,2.0,1.0,21.6,H,Medellin,18-Nov-2024,6.0,537.1097039820847,20,1
CLI-10391,61.0,"$1,000",9.0,2.0,,1.7,Femenino,cucuta,2025-05-08,2.0,1128.3214591950734,40,1
CLI-10392,253.0,"$1,000",23.0,0.0,3.0,26.9%,F,Cartagena,06/10/2024,9.0,297.3620543028569,30,1
CLI-10393,184.0,"1,000",33.0,0.0,1.0,33.0%,female,Barranquilla,2024-12-28,5.0,222.8103324157905,22,1
CLI-10394,322.0,"1,000",15.0,0.0,1.0,35.2,Mujer,Cali,08-Feb-2025,3.0,1276.7355432004365,20,1
CLI-10395,373.0,"$1,000",54.0,0.0,5.0,30.4,F,BARRANQUILLA,06-Nov-2024,6.0,404.328680834831,18,0
CLI-10396,266.0,"1,000",4.0,1.0,4.0,15.0%,Otro,cucuta,18-May-2025,4.0,275.4477113054906,41,0
CLI-10397,386.0,"$1,000",36.0,173.0,4.0,11.1%,Femenino,Bogotá,2024-10-25,-1.0,519.888553741704,30,0
CLI-10398,281.0,"$1,000",11.0,2.0,3.0,4.5,female,Cucuta,14-Dec-2024,4.0,317.17828540709405,42,0
CLI-10399,,"1,000",24.0,0.0,3.0,35.1%,female,bogota,2025-05-11,7.0,334.47717439715524,40,1
CLI-10400,160.0,"$1,000",,1.0,1.0,48.5,Mujer,Cucuta,19-Aug-2024,2.0,2444.4396176013574,38,1
CLI-10401,220.0,"$1,000",14.0,1.0,3.0,26.3%,F,BARRANQUILLA,18/12/2024,4.0,202.02509123646675,0,1
CLI-10402,275.0,"1,000",19.0,2.0,4.0,33.7%,female,Cucuta,07/05/2025,6.0,147.42997961774935,19,0
CLI-10403,400.0,"$1,000",27.0,181.0,2.0,34.6,Mujer,MEDELLIN,2025/01/21,8.0,951.3409205198922,51,1
CLI-10404,193.0,"1,000",96.0,2.0,3.0,8.1%,F,Bogotá,03-Sep-2024,3.0,309.3763365837636,47,0
CLI-10405,335.0,"$1,000",,0.0,3.0,9.6%,Femenino,Barranquilla,20/12/2024,9.0,504.3995782890369,39,0
CLI-10406,209.0,"1,000",11.0,1.0,5.0,10.4%,female,Cúcuta,11-Jan-2025,7.0,630.65837465016,0,0
CLI-10407,228.0,"$1,000",7.0,3.0,,,Masculino,Cúcuta,2025-05-17,5.0,118.52523232637913,42,0
CLI-10408,403.0,"$1,000",8.0,3.0,1.0,0.8%,H,carthagena,09-May-2025,3.0,896.4257186776767,48,0
CLI-10409,74.0,"$1,000",,1.0,2.0,27.1%,Femenino,Cúcuta,2025/02/14,10.0,272.3384157612109,20,0
CLI-10410,112.0,"1,000",4.0,0.0,1.0,18.9%,Male,Cúcuta,2025/02/22,7.0,1524.1728638104494,51,1
CLI-10411,101.0,"$1,000",73.0,2.0,5.0,33.0%,Masculino,Cucuta,10-Oct-2024,1.0,231.04712987970257,68,1
CLI-10412,60.0,"1,000",24.0,6.0,2.0,11.0%,male,MEDELLIN,2024-12-12,6.0,1207.1354984257127,41,1
CLI-10413,163.0,"$1,000",8.0,0.0,2.0,48.1,male,Medellin,17-Apr-2025,4.0,1370.1892893767451,61,0
CLI-10414,384.0,"$1,000",39.0,1.0,2.0,16.6,F,Bogotá,2024-10-07,7.0,286.38942068331545,49,0
CLI-10415,206.0,"$1,000",6.0,2.0,5.0,46.3%,Female,cali,16-Jun-2024,4.0,353.11235543532035,45,0
CLI-10416,276.0,"$1,000",23.0,1.0,4.0,29.5,F,Medellin,2024/07/23,10.0,323.81305381455405,31,0
CLI-10417,470.0,"1,000",10.0,2.0,3.0,20.7%,male,Cartagena,04/06/2024,4.0,1168.8216929874877,36,0
CLI-10418,543.0,"$1,000",13.0,1.0,4.0,36.7%,M,BARRANQUILLA,2024-12-08,9.0,457.41735314649367,27,0
CLI-10419,235.0,"1,000",25.0,1.0,1.0,27.7%,Male,BARRANQUILLA,2025-01-21,5.0,585.763916920477,56,1
CLI-10420,551.0,"$1,000",19.0,2.0,4.0,6.9,H,Cartagena,2025-05-12,4.0,364.86763565540264,30,0
CLI-10421,259.0,"$1,000",0.0,2.0,2.0,35.2%,male,cucuta,2024-09-26,7.0,561.4238230353499,68,1
CLI-10422,148.0,"1,000",8.0,2.0,,29.0%,Mujer,bogota,2024/12/23,7.0,587.5827402768911,48,0
CLI-10423,171.0,"1,000",12.0,1.0,1.0,28.3,M,Medellin,13-Oct-2024,6.0,265.6677341850678,47,1
CLI-10424,101.0,"1,000",3.0,4.0,1.0,36.9,Mujer,cali,12-Feb-2025,4.0,1395.1136917501433,22,0
CLI-10425,144.0,"$1,000",19.0,3.0,4.0,32.7,Female,Bogotá,2025/04/01,3.0,349.81606671569875,51,0
CLI-10426,197.0,"1,000",10.0,4.0,5.0,18.3,male,Cúcuta,23-Sep-2024,5.0,829.6441217648639,38,0
CLI-10427,396.0,"1,000",23.0,3.0,5.0,15.9%,Femenino,cali,2025/01/11,5.0,166.79484610636766,33,0
